[INFO] [2018-12-10 13:38:56,279] [E:\pythontest\SHJPro\SHJ\views.py] [views] [tsk_up_comment] 139: 开始更新评论
[INFO] [2018-12-10 14:19:56,290] [E:\pythontest\SHJPro\SHJ\views.py] [views] [tsk_up_comment] 139: 开始更新评论
[INFO] [2018-12-10 14:19:59,529] [E:\pythontest\SHJPro\SHJ\views.py] [views] [tsk_up_comment] 143: 更新评论结束
[INFO] [2018-12-10 14:20:56,288] [E:\pythontest\SHJPro\SHJ\views.py] [views] [tsk_up_comment] 139: 开始更新评论
[INFO] [2018-12-10 14:20:59,739] [E:\pythontest\SHJPro\SHJ\views.py] [views] [tsk_up_comment] 143: 更新评论结束
[INFO] [2018-12-10 14:21:56,291] [E:\pythontest\SHJPro\SHJ\views.py] [views] [tsk_up_comment] 139: 开始更新评论
[INFO] [2018-12-10 14:21:59,636] [E:\pythontest\SHJPro\SHJ\views.py] [views] [tsk_up_comment] 143: 更新评论结束
[INFO] [2018-12-10 14:22:56,286] [E:\pythontest\SHJPro\SHJ\views.py] [views] [tsk_up_comment] 139: 开始更新评论
[INFO] [2018-12-10 14:22:59,565] [E:\pythontest\SHJPro\SHJ\views.py] [views] [tsk_up_comment] 143: 更新评论结束
[INFO] [2018-12-10 14:23:56,287] [E:\pythontest\SHJPro\SHJ\views.py] [views] [tsk_up_comment] 139: 开始更新评论
[INFO] [2018-12-10 14:23:59,569] [E:\pythontest\SHJPro\SHJ\views.py] [views] [tsk_up_comment] 143: 更新评论结束
[INFO] [2018-12-10 14:24:56,287] [E:\pythontest\SHJPro\SHJ\views.py] [views] [tsk_up_comment] 139: 开始更新评论
[INFO] [2018-12-10 14:24:59,550] [E:\pythontest\SHJPro\SHJ\views.py] [views] [tsk_up_comment] 143: 更新评论结束
[INFO] [2018-12-10 14:25:56,278] [E:\pythontest\SHJPro\SHJ\views.py] [views] [tsk_up_comment] 139: 开始更新评论
[INFO] [2018-12-10 14:25:59,710] [E:\pythontest\SHJPro\SHJ\views.py] [views] [tsk_up_comment] 143: 更新评论结束
[INFO] [2018-12-10 14:26:56,290] [E:\pythontest\SHJPro\SHJ\views.py] [views] [tsk_up_comment] 139: 开始更新评论
[INFO] [2018-12-10 14:27:00,091] [E:\pythontest\SHJPro\SHJ\views.py] [views] [tsk_up_comment] 143: 更新评论结束
[INFO] [2018-12-10 14:27:56,290] [E:\pythontest\SHJPro\SHJ\views.py] [views] [tsk_up_comment] 139: 开始更新评论
[INFO] [2018-12-10 14:27:59,680] [E:\pythontest\SHJPro\SHJ\views.py] [views] [tsk_up_comment] 143: 更新评论结束
[INFO] [2018-12-10 14:28:56,290] [E:\pythontest\SHJPro\SHJ\views.py] [views] [tsk_up_comment] 139: 开始更新评论
[INFO] [2018-12-10 14:28:59,551] [E:\pythontest\SHJPro\SHJ\views.py] [views] [tsk_up_comment] 143: 更新评论结束
[INFO] [2018-12-10 14:29:56,286] [E:\pythontest\SHJPro\SHJ\views.py] [views] [tsk_up_comment] 139: 开始更新评论
[INFO] [2018-12-10 14:29:59,880] [E:\pythontest\SHJPro\SHJ\views.py] [views] [tsk_up_comment] 143: 更新评论结束
[INFO] [2018-12-10 14:30:56,286] [E:\pythontest\SHJPro\SHJ\views.py] [views] [tsk_up_comment] 139: 开始更新评论
[INFO] [2018-12-10 14:30:59,884] [E:\pythontest\SHJPro\SHJ\views.py] [views] [tsk_up_comment] 143: 更新评论结束
[INFO] [2018-12-10 14:31:56,288] [E:\pythontest\SHJPro\SHJ\views.py] [views] [tsk_up_comment] 139: 开始更新评论
[INFO] [2018-12-10 14:31:59,388] [E:\pythontest\SHJPro\SHJ\views.py] [views] [tsk_up_comment] 143: 更新评论结束
[INFO] [2018-12-10 14:32:56,284] [E:\pythontest\SHJPro\SHJ\views.py] [views] [tsk_up_comment] 139: 开始更新评论
[INFO] [2018-12-10 14:33:01,885] [E:\pythontest\SHJPro\SHJ\views.py] [views] [tsk_up_comment] 143: 更新评论结束
[INFO] [2018-12-10 14:33:56,278] [E:\pythontest\SHJPro\SHJ\views.py] [views] [tsk_up_comment] 139: 开始更新评论
[INFO] [2018-12-10 14:33:59,506] [E:\pythontest\SHJPro\SHJ\views.py] [views] [tsk_up_comment] 143: 更新评论结束
[INFO] [2018-12-10 14:34:56,290] [E:\pythontest\SHJPro\SHJ\views.py] [views] [tsk_up_comment] 139: 开始更新评论
[INFO] [2018-12-10 14:34:59,394] [E:\pythontest\SHJPro\SHJ\views.py] [views] [tsk_up_comment] 143: 更新评论结束
[INFO] [2018-12-10 14:35:56,292] [E:\pythontest\SHJPro\SHJ\views.py] [views] [tsk_up_comment] 139: 开始更新评论
[INFO] [2018-12-10 14:35:59,648] [E:\pythontest\SHJPro\SHJ\views.py] [views] [tsk_up_comment] 143: 更新评论结束
[INFO] [2018-12-10 14:36:56,287] [E:\pythontest\SHJPro\SHJ\views.py] [views] [tsk_up_comment] 139: 开始更新评论
[INFO] [2018-12-10 14:36:59,612] [E:\pythontest\SHJPro\SHJ\views.py] [views] [tsk_up_comment] 143: 更新评论结束
[INFO] [2018-12-10 14:51:23,680] [F:\Python3.6\lib\site-packages\apscheduler\scheduler.py] [scheduler] [add_job] 288: Adding job tentatively -- it will be properly scheduled when the scheduler starts
[INFO] [2018-12-10 14:51:23,680] [F:\Python3.6\lib\site-packages\apscheduler\scheduler.py] [scheduler] [_real_add_job] 263: Added job "tsk (trigger: interval[0:01:00], next run at: 2018-12-10 14:52:23.680748)" to job store "default"
[INFO] [2018-12-10 14:51:23,681] [F:\Python3.6\lib\site-packages\apscheduler\scheduler.py] [scheduler] [_main_loop] 575: Scheduler started
[DEBUG] [2018-12-10 14:51:23,681] [F:\Python3.6\lib\site-packages\apscheduler\scheduler.py] [scheduler] [_main_loop] 580: Looking for jobs to run
[DEBUG] [2018-12-10 14:51:23,681] [F:\Python3.6\lib\site-packages\apscheduler\scheduler.py] [scheduler] [_main_loop] 589: Next wakeup is due at 2018-12-10 14:52:23.680748 (in 59.999500 seconds)
[DEBUG] [2018-12-10 14:52:23,682] [F:\Python3.6\lib\site-packages\apscheduler\scheduler.py] [scheduler] [_main_loop] 580: Looking for jobs to run
[INFO] [2018-12-10 14:52:23,682] [F:\Python3.6\lib\site-packages\apscheduler\scheduler.py] [scheduler] [_run_job] 510: Running job "tsk (trigger: interval[0:01:00], next run at: 2018-12-10 14:52:23.680748)" (scheduled at 2018-12-10 14:52:23.680748)
[DEBUG] [2018-12-10 14:52:23,683] [F:\Python3.6\lib\site-packages\apscheduler\scheduler.py] [scheduler] [_main_loop] 589: Next wakeup is due at 2018-12-10 14:53:23.680748 (in 59.997881 seconds)
[INFO] [2018-12-10 14:52:23,683] [E:\pythontest\SHJPro\SHJ\views.py] [views] [tsk_up_comment] 139: 开始更新评论
[INFO] [2018-12-10 14:52:26,978] [E:\pythontest\SHJPro\SHJ\views.py] [views] [tsk_up_comment] 143: 更新评论结束
[INFO] [2018-12-10 14:52:26,978] [F:\Python3.6\lib\site-packages\apscheduler\scheduler.py] [scheduler] [_run_job] 528: Job "tsk (trigger: interval[0:01:00], next run at: 2018-12-10 14:53:23.680748)" executed successfully
[DEBUG] [2018-12-10 14:53:23,681] [F:\Python3.6\lib\site-packages\apscheduler\scheduler.py] [scheduler] [_main_loop] 580: Looking for jobs to run
[INFO] [2018-12-10 14:53:23,681] [F:\Python3.6\lib\site-packages\apscheduler\scheduler.py] [scheduler] [_run_job] 510: Running job "tsk (trigger: interval[0:01:00], next run at: 2018-12-10 14:53:23.680748)" (scheduled at 2018-12-10 14:53:23.680748)
[INFO] [2018-12-10 14:53:23,681] [E:\pythontest\SHJPro\SHJ\views.py] [views] [tsk_up_comment] 139: 开始更新评论
[DEBUG] [2018-12-10 14:53:23,682] [F:\Python3.6\lib\site-packages\apscheduler\scheduler.py] [scheduler] [_main_loop] 589: Next wakeup is due at 2018-12-10 14:54:23.680748 (in 59.999262 seconds)
[INFO] [2018-12-10 14:53:27,065] [E:\pythontest\SHJPro\SHJ\views.py] [views] [tsk_up_comment] 143: 更新评论结束
[INFO] [2018-12-10 14:53:27,066] [F:\Python3.6\lib\site-packages\apscheduler\scheduler.py] [scheduler] [_run_job] 528: Job "tsk (trigger: interval[0:01:00], next run at: 2018-12-10 14:54:23.680748)" executed successfully
[DEBUG] [2018-12-10 14:54:23,693] [F:\Python3.6\lib\site-packages\apscheduler\scheduler.py] [scheduler] [_main_loop] 580: Looking for jobs to run
[INFO] [2018-12-10 14:54:23,693] [F:\Python3.6\lib\site-packages\apscheduler\scheduler.py] [scheduler] [_run_job] 510: Running job "tsk (trigger: interval[0:01:00], next run at: 2018-12-10 14:54:23.680748)" (scheduled at 2018-12-10 14:54:23.680748)
[DEBUG] [2018-12-10 14:54:23,694] [F:\Python3.6\lib\site-packages\apscheduler\scheduler.py] [scheduler] [_main_loop] 589: Next wakeup is due at 2018-12-10 14:55:23.680748 (in 59.987641 seconds)
[INFO] [2018-12-10 14:54:23,694] [E:\pythontest\SHJPro\SHJ\views.py] [views] [tsk_up_comment] 139: 开始更新评论
[INFO] [2018-12-10 14:54:26,911] [E:\pythontest\SHJPro\SHJ\views.py] [views] [tsk_up_comment] 143: 更新评论结束
[INFO] [2018-12-10 14:54:26,913] [F:\Python3.6\lib\site-packages\apscheduler\scheduler.py] [scheduler] [_run_job] 528: Job "tsk (trigger: interval[0:01:00], next run at: 2018-12-10 14:55:23.680748)" executed successfully
[DEBUG] [2018-12-10 14:55:23,692] [F:\Python3.6\lib\site-packages\apscheduler\scheduler.py] [scheduler] [_main_loop] 580: Looking for jobs to run
[INFO] [2018-12-10 14:55:23,692] [F:\Python3.6\lib\site-packages\apscheduler\scheduler.py] [scheduler] [_run_job] 510: Running job "tsk (trigger: interval[0:01:00], next run at: 2018-12-10 14:55:23.680748)" (scheduled at 2018-12-10 14:55:23.680748)
[DEBUG] [2018-12-10 14:55:23,692] [F:\Python3.6\lib\site-packages\apscheduler\scheduler.py] [scheduler] [_main_loop] 589: Next wakeup is due at 2018-12-10 14:56:23.680748 (in 59.988523 seconds)
[INFO] [2018-12-10 14:55:23,692] [E:\pythontest\SHJPro\SHJ\views.py] [views] [tsk_up_comment] 139: 开始更新评论
[INFO] [2018-12-10 14:55:27,076] [E:\pythontest\SHJPro\SHJ\views.py] [views] [tsk_up_comment] 143: 更新评论结束
[INFO] [2018-12-10 14:55:27,077] [F:\Python3.6\lib\site-packages\apscheduler\scheduler.py] [scheduler] [_run_job] 528: Job "tsk (trigger: interval[0:01:00], next run at: 2018-12-10 14:56:23.680748)" executed successfully
[DEBUG] [2018-12-10 14:56:23,688] [F:\Python3.6\lib\site-packages\apscheduler\scheduler.py] [scheduler] [_main_loop] 580: Looking for jobs to run
[INFO] [2018-12-10 14:56:23,688] [F:\Python3.6\lib\site-packages\apscheduler\scheduler.py] [scheduler] [_run_job] 510: Running job "tsk (trigger: interval[0:01:00], next run at: 2018-12-10 14:56:23.680748)" (scheduled at 2018-12-10 14:56:23.680748)
[INFO] [2018-12-10 14:56:23,689] [E:\pythontest\SHJPro\SHJ\views.py] [views] [tsk_up_comment] 139: 开始更新评论
[DEBUG] [2018-12-10 14:56:23,689] [F:\Python3.6\lib\site-packages\apscheduler\scheduler.py] [scheduler] [_main_loop] 589: Next wakeup is due at 2018-12-10 14:57:23.680748 (in 59.992404 seconds)
[INFO] [2018-12-10 14:56:26,963] [E:\pythontest\SHJPro\SHJ\views.py] [views] [tsk_up_comment] 143: 更新评论结束
[INFO] [2018-12-10 14:56:26,963] [F:\Python3.6\lib\site-packages\apscheduler\scheduler.py] [scheduler] [_run_job] 528: Job "tsk (trigger: interval[0:01:00], next run at: 2018-12-10 14:57:23.680748)" executed successfully
[DEBUG] [2018-12-10 14:57:23,694] [F:\Python3.6\lib\site-packages\apscheduler\scheduler.py] [scheduler] [_main_loop] 580: Looking for jobs to run
[INFO] [2018-12-10 14:57:23,694] [F:\Python3.6\lib\site-packages\apscheduler\scheduler.py] [scheduler] [_run_job] 510: Running job "tsk (trigger: interval[0:01:00], next run at: 2018-12-10 14:57:23.680748)" (scheduled at 2018-12-10 14:57:23.680748)
[DEBUG] [2018-12-10 14:57:23,694] [F:\Python3.6\lib\site-packages\apscheduler\scheduler.py] [scheduler] [_main_loop] 589: Next wakeup is due at 2018-12-10 14:58:23.680748 (in 59.986284 seconds)
[INFO] [2018-12-10 14:57:23,694] [E:\pythontest\SHJPro\SHJ\views.py] [views] [tsk_up_comment] 139: 开始更新评论
[INFO] [2018-12-10 14:57:26,927] [E:\pythontest\SHJPro\SHJ\views.py] [views] [tsk_up_comment] 143: 更新评论结束
[INFO] [2018-12-10 14:57:26,927] [F:\Python3.6\lib\site-packages\apscheduler\scheduler.py] [scheduler] [_run_job] 528: Job "tsk (trigger: interval[0:01:00], next run at: 2018-12-10 14:58:23.680748)" executed successfully
[DEBUG] [2018-12-10 14:58:23,687] [F:\Python3.6\lib\site-packages\apscheduler\scheduler.py] [scheduler] [_main_loop] 580: Looking for jobs to run
[INFO] [2018-12-10 14:58:23,689] [F:\Python3.6\lib\site-packages\apscheduler\scheduler.py] [scheduler] [_run_job] 510: Running job "tsk (trigger: interval[0:01:00], next run at: 2018-12-10 14:58:23.680748)" (scheduled at 2018-12-10 14:58:23.680748)
[INFO] [2018-12-10 14:58:23,689] [E:\pythontest\SHJPro\SHJ\views.py] [views] [tsk_up_comment] 139: 开始更新评论
[DEBUG] [2018-12-10 14:58:23,690] [F:\Python3.6\lib\site-packages\apscheduler\scheduler.py] [scheduler] [_main_loop] 589: Next wakeup is due at 2018-12-10 14:59:23.680748 (in 59.992166 seconds)
[INFO] [2018-12-10 14:58:27,122] [E:\pythontest\SHJPro\SHJ\views.py] [views] [tsk_up_comment] 143: 更新评论结束
[INFO] [2018-12-10 14:58:27,122] [F:\Python3.6\lib\site-packages\apscheduler\scheduler.py] [scheduler] [_run_job] 528: Job "tsk (trigger: interval[0:01:00], next run at: 2018-12-10 14:59:23.680748)" executed successfully
[DEBUG] [2018-12-10 14:59:23,683] [F:\Python3.6\lib\site-packages\apscheduler\scheduler.py] [scheduler] [_main_loop] 580: Looking for jobs to run
[INFO] [2018-12-10 14:59:23,684] [F:\Python3.6\lib\site-packages\apscheduler\scheduler.py] [scheduler] [_run_job] 510: Running job "tsk (trigger: interval[0:01:00], next run at: 2018-12-10 14:59:23.680748)" (scheduled at 2018-12-10 14:59:23.680748)
[DEBUG] [2018-12-10 14:59:23,684] [F:\Python3.6\lib\site-packages\apscheduler\scheduler.py] [scheduler] [_main_loop] 589: Next wakeup is due at 2018-12-10 15:00:23.680748 (in 59.997047 seconds)
[INFO] [2018-12-10 14:59:23,684] [E:\pythontest\SHJPro\SHJ\views.py] [views] [tsk_up_comment] 139: 开始更新评论
[INFO] [2018-12-10 14:59:27,052] [E:\pythontest\SHJPro\SHJ\views.py] [views] [tsk_up_comment] 143: 更新评论结束
[INFO] [2018-12-10 14:59:27,052] [F:\Python3.6\lib\site-packages\apscheduler\scheduler.py] [scheduler] [_run_job] 528: Job "tsk (trigger: interval[0:01:00], next run at: 2018-12-10 15:00:23.680748)" executed successfully
[DEBUG] [2018-12-10 15:00:23,682] [F:\Python3.6\lib\site-packages\apscheduler\scheduler.py] [scheduler] [_main_loop] 580: Looking for jobs to run
[INFO] [2018-12-10 15:00:23,683] [F:\Python3.6\lib\site-packages\apscheduler\scheduler.py] [scheduler] [_run_job] 510: Running job "tsk (trigger: interval[0:01:00], next run at: 2018-12-10 15:00:23.680748)" (scheduled at 2018-12-10 15:00:23.680748)
[DEBUG] [2018-12-10 15:00:23,683] [F:\Python3.6\lib\site-packages\apscheduler\scheduler.py] [scheduler] [_main_loop] 589: Next wakeup is due at 2018-12-10 15:01:23.680748 (in 59.997929 seconds)
[INFO] [2018-12-10 15:00:23,683] [E:\pythontest\SHJPro\SHJ\views.py] [views] [tsk_up_comment] 139: 开始更新评论
[INFO] [2018-12-10 15:00:27,339] [E:\pythontest\SHJPro\SHJ\views.py] [views] [tsk_up_comment] 143: 更新评论结束
[INFO] [2018-12-10 15:00:27,339] [F:\Python3.6\lib\site-packages\apscheduler\scheduler.py] [scheduler] [_run_job] 528: Job "tsk (trigger: interval[0:01:00], next run at: 2018-12-10 15:01:23.680748)" executed successfully
[DEBUG] [2018-12-10 15:01:23,681] [F:\Python3.6\lib\site-packages\apscheduler\scheduler.py] [scheduler] [_main_loop] 580: Looking for jobs to run
